P101,MV101,FIT101,LIT101
2,2,4.379784,508.362457
2,2,4.379784,508.598
2,2,4.379784,509.304535
2,2,4.379784,509.618561
2,2,4.379784,510.482117
2,2,4.379784,510.717621
2,2,4.384268,511.46344
2,2,4.38522863,511.855957
2,2,4.3804245,512.484
2,2,4.37690163,512.9158
2,2,4.37465954,513.93634
2,2,4.37465954,514.525146
2,2,4.37465954,515.113953
2,2,4.371777,515.270935
2,2,4.370496,515.8205
2,2,4.370496,515.899
2,2,4.37241745,516.370056
2,2,4.37562037,516.6448
2,2,4.37722158,516.6841
2,2,4.37946367,517.1551
2,2,4.380104,517.4299
2,2,4.3858695,518.4112
2,2,4.3858695,519.039246
2,2,4.38747072,519.981262
2,2,4.389713,519.942
2,2,4.389713,520.6093
2,2,4.389713,521.0804
2,2,4.389713,520.8056
2,2,4.38458824,520.8841
2,2,4.38362741,520.4131
2,2,4.38362741,520.334534
2,2,4.38106537,520.2953
2,2,4.37946367,520.2953
2,2,4.37946367,520.334534
2,2,4.37209749,520.5308
2,2,4.37145662,520.6878
2,2,4.37145662,520.8056
2,2,4.37818241,521.7869
2,2,4.38106537,522.0617
2,2,4.38106537,523.160767
2,2,4.38106537,523.5533
2,2,4.38106537,523.8673
2,2,4.37786245,524.2598
2,2,4.37786245,524.495361
2,2,4.37882328,525.437439
2,2,4.379784,525.986938
2,2,4.379784,526.8898
2,2,4.379784,527.2823
2,2,4.379784,528.0281
2,2,4.378503,528.577637
2,2,4.378503,528.5384
2,2,4.378503,529.7945
2,2,4.378503,530.147766
2,2,4.37498,531.2076
2,2,4.37498,531.5216
2,2,4.37498,532.6599
2,2,4.37498,533.1702
2,2,4.37498,533.445
2,2,4.37498,534.1123
2,2,4.3753,534.1123
2,2,4.378503,534.544067
2,2,4.382026,534.6618
2,2,4.382026,535.1329
2,2,4.384268,535.0936
2,2,4.3858695,535.211365
2,2,4.3858695,534.70105
2,2,4.38106537,535.0543
2,2,4.378503,535.0936
2,2,4.378503,535.289856
2,2,4.38362741,535.878662
2,2,4.38683033,535.5254
2,2,4.38683033,536.1927
2,2,4.38683033,536.82074
2,2,4.392275,537.684265
2,2,4.392275,538.7441
2,2,4.389072,539.4507
2,2,4.38522863,539.7254
2,2,4.38522863,540.3142
2,2,4.37722158,540.746
2,2,4.37626076,541.3348
2,2,4.37562037,541.9628
2,2,4.37337828,541.4918
2,2,4.37337828,541.9236
2,2,4.37337828,542.1591
2,2,4.37337828,542.3161
2,2,4.37882328,542.747864
2,2,4.37882328,543.6507
2,2,4.37882328,544.318
2,2,4.37882328,544.632
2,2,4.37882328,545.7311
2,2,4.37369871,546.3984
2,2,4.37369871,547.0264
2,2,4.37369871,547.811462
2,2,4.38266659,547.811462
2,2,4.383307,548.596558
2,2,4.38362741,548.871338
2,2,4.38362741,549.146057
2,2,4.383307,548.9498
2,2,4.383307,548.7928
2,2,4.383307,548.871338
2,2,4.383307,548.871338
2,2,4.383307,548.6358
2,2,4.379784,548.75354
2,2,4.378503,548.596558
2,2,4.378503,548.6358
2,2,4.383307,548.9498
2,2,4.383307,549.2246
2,2,4.383307,550.009644
2,2,4.380104,550.1666
2,2,4.379784,551.147949
2,2,4.379784,551.2265
2,2,4.379784,551.6975
2,2,4.379784,551.8938
2,2,4.379784,551.933044
2,2,4.379784,552.1685
2,2,4.379784,552.521851
2,2,4.383307,553.07135
2,2,4.38683033,553.3069
2,2,4.38683033,553.463867
2,2,4.38683033,553.738647
2,2,4.38683033,553.856445
2,2,4.39291525,554.327454
2,2,4.39323568,555.1125
2,2,4.39323568,556.1723
2,2,4.39323568,556.9574
2,2,4.39323568,557.860168
2,2,4.39323568,558.2135
2,2,4.38458824,558.3705
2,2,4.38458824,558.527466
2,2,4.38458824,559.2341
2,2,4.38458824,559.783569
2,2,4.382987,560.4901
2,2,4.38170576,560.4901
2,2,4.379784,560.804138
2,2,4.37882328,560.921936
2,2,4.37882328,561.392944
2,2,4.37882328,561.98175
2,2,4.37882328,562.6883
2,2,4.37882328,563.316345
2,2,4.3804245,564.1014
2,2,4.3804245,564.65094
2,2,4.38266659,565.043457
2,2,4.38458824,565.593
2,2,4.38458824,566.4173
2,2,4.38458824,566.6921
2,2,4.38458824,567.5556
2,2,4.37946367,567.1631
2,2,4.37818241,567.4771
2,2,4.37818241,567.7519
2,2,4.38266659,568.850952
2,2,4.38266659,569.7538
2,2,4.38266659,570.107056
2,2,4.39067364,570.8136
2,2,4.39067364,571.1669
2,2,4.39067364,571.3239
2,2,4.39067364,571.598633
2,2,4.39067364,571.598633
2,2,4.387791,572.0697
2,2,4.38490868,572.2659
2,2,4.37722158,572.697754
2,2,4.37626076,573.168762
2,2,4.370816,573.051
2,2,4.370816,573.757568
2,2,4.37818241,574.032349
2,2,4.37818241,574.0716
2,2,4.37818241,574.9351
2,2,4.38138533,575.1314
2,2,4.38490868,575.4847
2,2,4.389713,575.837952
2,2,4.39067364,576.112732
2,2,4.39067364,576.701538
2,2,4.39067364,577.6436
2,2,4.39259529,577.8006
2,2,4.39291525,577.761353
2,2,4.39291525,578.42865
2,2,4.396118,578.350159
2,2,4.396118,578.350159
2,2,4.396118,578.6249
2,2,4.392275,578.6642
2,2,4.392275,578.9389
2,2,4.38618946,579.3315
1,2,4.38490868,579.3707
1,2,4.38490868,580.038
1,2,4.38490868,580.1165
1,2,4.38490868,580.744568
1,2,4.380104,581.686646
1,2,4.380104,582.079163
1,2,4.380104,583.0605
1,2,4.37786245,583.649231
1,2,4.37786245,583.649231
1,2,4.37786245,584.630554
1,2,4.37786245,585.140869
1,2,4.37786245,585.415649
1,2,4.37786245,586.1222
1,2,4.382026,586.082947
1,2,4.38490868,586.6717
1,2,4.3858695,587.299744
1,2,4.3858695,588.555847
1,2,4.3858695,589.066162
1,2,4.3858695,589.9297
1,2,4.3858695,590.557739
1,2,4.38843155,591.892334
1,2,4.38939238,593.8942
1,2,4.38939238,595.032532
1,2,4.38618946,597.3092
1,2,4.38490868,598.604553
1,2,4.38490868,599.664368
1,2,4.38490868,600.802734
1,2,4.380104,602.333557
1,2,4.380104,602.6868
1,2,4.380104,603.589661
1,2,4.38170576,604.060669
1,2,4.38170576,604.3747
1,2,4.38170576,604.335449
1,2,4.38170576,604.885
1,2,4.38170576,605.1598
1,2,4.379784,605.4346
1,2,4.379784,605.6308
1,2,4.37690163,606.062561
1,2,4.37690163,606.6121
1,2,4.37690163,606.8084
1,2,4.374019,607.318665
1,2,4.37209749,608.3785
1,2,4.37209749,608.4963
1,2,4.37882328,608.3785
1,2,4.38522863,609.6738
1,2,4.38939238,610.6159
1,2,4.39067364,611.793457
1,2,4.39067364,612.382263
1,2,4.39067364,614.1879
1,2,4.39067364,614.972961
1,2,4.39067364,616.7001
1,2,4.38618946,617.5244
1,2,4.38618946,618.2702
1,2,4.38618946,618.9375
1,2,4.38618946,620.3506
1,2,4.38747072,622.0777
1,2,4.39067364,623.176758
1,2,4.394517,624.118835
1,2,4.394837,625.4534
1,2,4.394837,626.9058
1,2,4.389713,627.0628
1,2,4.384268,628.2011
1,2,4.37882328,628.94696
1,2,4.37882328,629.3787
1,2,4.37882328,629.9675
1,2,4.37498,630.163757
1,2,4.370816,630.438538
1,2,4.370816,630.831055
1,2,4.370816,630.831055
1,2,4.370816,631.7339
1,2,4.370816,632.8722
1,2,4.3753,634.08905
1,2,4.37818241,635.502136
1,2,4.38458824,637.229248
1,2,4.391314,638.0536
1,2,4.39323568,639.4667
1,2,4.39323568,640.565735
1,2,4.3964386,641.3901
1,2,4.39739943,642.9209
1,2,4.39739943,643.9022
1,2,4.39739943,645.5116
1,2,4.39739943,646.4537
1,2,4.38683033,647.788269
1,2,4.38618946,648.8481
1,2,4.38618946,650.1827
1,2,4.38618946,650.732239
1,2,4.38618946,651.9883
1,2,4.38618946,652.8126
1,2,4.38618946,654.108
1,2,4.382026,654.9715
1,2,4.382026,655.4818
1,2,4.382026,655.7566
1,2,4.38522863,656.5024
1,2,4.38522863,656.8949
1,2,4.37818241,657.248169
1,2,4.37818241,658.190247
1,2,4.37818241,658.9753
1,2,4.37818241,659.838867
1,2,4.37818241,661.251953
1,2,4.37818241,663.096863
1,2,4.37818241,664.4707
1,2,4.382987,665.295
1,2,4.38490868,665.569763
1,2,4.387791,666.2763
1,2,4.39291525,666.7474
1,2,4.397079,667.6109
1,2,4.397079,667.8857
1,2,4.39739943,668.1212
1,2,4.39804,668.395935
1,2,4.39804,668.6315
1,2,4.39804,669.063232
1,2,4.39804,668.90625
1,2,4.387791,669.8483
1,2,4.382987,670.7904
1,2,4.38138533,672.242737
1,2,4.38138533,673.9306
1,2,4.37818241,675.5792
1,2,4.37786245,677.227844
1,2,4.37786245,678.3269
1,2,4.37786245,678.8372
1,2,4.37786245,679.3867
1,2,4.38106537,679.583
1,2,4.38106537,680.054
1,2,4.38106537,680.4073
1,2,4.38522863,680.956848
1,2,4.38522863,681.035339
1,2,4.38522863,681.5849
1,2,4.38522863,681.8989
1,2,4.390033,681.9774
1,2,4.390033,682.762451
1,2,4.390033,682.880249
1,2,4.390033,683.547546
1,2,4.388111,683.783
1,2,4.388111,683.9793
1,2,4.388111,684.3326
1,2,4.388111,685.5102
1,2,4.388111,686.2952
1,2,4.389072,687.1195
1,2,4.39067364,687.4728
1,2,4.39067364,687.3158
1,2,4.39067364,688.689636
1,2,4.39067364,689.6317
1,2,4.39067364,691.162537
1,2,4.39067364,692.1046
1,2,4.3964386,693.7925
1,2,4.39804,694.4598
1,2,4.39804,695.5196
1,2,4.39804,697.914063
1,2,4.39323568,700.1907
1,2,4.38939238,701.996338
1,2,4.38939238,703.1739
1,2,4.38939238,704.861755
1,2,4.38939238,706.4319
1,2,4.38939238,708.002
1,2,4.38939238,708.394531
1,2,4.38939238,708.512268
1,2,4.38939238,709.0618
1,2,4.379784,709.8076
1,2,4.37786245,710.043152
1,2,4.3753,710.435669
1,2,4.37465954,710.592651
1,2,4.37465954,711.417
1,2,4.37465954,712.3591
1,2,4.382987,712.516052
1,2,4.38939238,712.9478
1,2,4.3909936,713.693665
1,2,4.393876,715.146
1,2,4.39804,716.166565
1,2,4.39804,717.697449
1,2,4.394837,719.2283
1,2,4.394837,720.4451
1,2,4.394837,721.0732
1,2,4.394837,721.8582
1,2,4.394837,722.447
1,2,4.394837,723.428345
1,2,4.394837,724.095642
1,2,4.393876,724.5274
1,2,4.38651,725.155457
1,2,4.38522863,725.6657
1,2,4.38522863,726.293762
1,2,4.383307,726.764832
1,2,4.3753,727.3536
1,2,4.3753,728.9237
1,2,4.3753,729.277
1,2,4.38106537,730.1013
1,2,4.38651,730.964844
1,2,4.388111,731.946167
1,2,4.388111,732.6527
1,2,4.388111,733.006
1,2,4.388111,733.7125
1,2,4.391314,733.9873
1,2,4.391314,734.301331
1,2,4.391314,734.615356
1,2,4.391314,735.204163
1,2,4.391314,735.9107
1,2,4.391314,736.892
1,2,4.391314,737.873352
1,2,4.391314,738.5014
1,2,4.391314,739.678955
1,2,4.38618946,740.307
1,2,4.38618946,740.5033
1,2,4.38618946,741.4454
1,2,4.38618946,742.1127
1,2,4.38618946,742.8977
1,2,4.38618946,743.565
1,2,4.38618946,744.467834
1,2,4.38618946,745.33136
1,2,4.384268,745.7239
1,2,4.384268,746.3519
1,2,4.384268,746.823
1,2,4.384268,747.254761
1,2,4.384268,748.000549
1,2,4.38618946,748.6286
1,2,4.389713,749.845459
1,2,4.39067364,750.6305
1,2,4.39067364,752.2006
1,2,4.39067364,752.7501
1,2,4.39067364,753.7707
1,2,4.39067364,754.3595
1,2,4.388111,754.6735
1,2,4.384268,755.5371
1,2,4.38266659,756.3614
1,2,4.38266659,757.225
1,2,4.38266659,758.127747
1,2,4.38266659,758.8736
1,2,4.38490868,759.8156
1,2,4.38490868,760.4044
1,2,4.388111,761.739
1,2,4.3909936,762.2493
1,2,4.3909936,762.641846
1,2,4.3909936,763.623169
1,2,4.3909936,764.683
1,2,4.387791,765.7428
1,2,4.38522863,766.174561
1,2,4.38522863,767.705444
1,2,4.38522863,768.451233
1,2,4.38458824,769.2756
1,2,4.38170576,770.296143
1,2,4.38170576,770.767151
1,2,4.387791,771.159668
1,2,4.38843155,771.8662
1,2,4.39067364,773.16156
1,2,4.39067364,773.7896
1,2,4.39067364,774.613953
1,2,4.39067364,775.5167
1,2,4.38522863,776.6551
1,2,4.38522863,778.028931
1,2,4.38490868,778.6962
1,2,4.384268,779.5205
1,2,4.384268,780.42334
1,2,4.384268,780.6196
1,2,4.39067364,781.3654
1,2,4.39067364,781.6009
1,2,4.39067364,782.660767
1,2,4.39259529,783.406555
1,2,4.39323568,784.74115
1,2,4.39323568,785.7617
1,2,4.383307,786.7823
1,2,4.38106537,787.881348
1,2,4.38106537,788.941162
1,2,4.38106537,790.1188
1,2,4.37337828,791.2963
1,2,4.370496,792.3562
1,2,4.370496,793.808533
1,2,4.370496,794.7506
1,2,4.370496,796.399231
1,2,4.37722158,797.302
1,2,4.38522863,797.851563
1,2,4.389713,799.1469
1,2,4.39804,799.8142
1,2,4.40124273,801.659058
1,0,4.401883,802.7974
1,0,4.40252352,804.0142
1,0,4.40252352,804.524536
1,0,4.39579773,805.1526
1,0,4.38138533,806.094666
1,0,4.36377,806.644165
1,0,4.31412745,807.1545
1,0,4.264805,808.057251
1,1,4.13124943,808.8816
1,1,3.91826534,809.313354
1,1,3.5031867,809.8629
1,1,2.937578,810.6087
1,1,2.30150843,811.158264
1,1,1.67889047,811.9433
1,1,1.10943854,812.4143
1,1,0.6729014,812.7676
1,1,0.39970535,813.3564
1,1,0.215546221,813.7489
1,1,0.110495463,814.534
1,1,0.05060372,814.8088
1,1,0.001281107,815.554565
1,1,0,815.907837
1,1,0,816.4574
1,1,0,816.5359
1,1,0,816.9284
1,1,0,817.124634
1,1,0,817.7527
1,1,0,817.556458
1,1,0,817.71344
1,1,0,817.8705
1,1,0,818.0667
1,1,0,818.223755
1,1,0,818.145264
1,1,0,818.0667
1,1,0,817.949
1,1,0,818.302246
1,1,0,818.4592
1,1,0,818.498535
1,1,0,818.734
1,1,0,818.891052
1,1,0,819.1265
1,1,0,819.283569
1,1,0,819.715332
1,1,0,819.715332
1,1,0,819.6761
1,1,0,820.0686
1,1,0,820.225647
1,1,0,820.4611
1,1,0,820.696655
1,1,0,820.696655
1,1,0,820.775146
1,1,0,820.6574
1,1,0,821.0499
1,1,0,821.0107
1,1,0,821.0107
1,1,0,820.892944
1,1,0,820.971436
1,1,0,820.6574
1,1,0,820.5004
1,1,0,820.3826
1,1,0,820.304138
1,1,0,820.107849
1,1,0,819.9901
1,1,0,819.9116
1,1,0,820.2649
1,1,0,820.4219
1,1,0,820.2649
1,1,0,819.9901
1,1,0,819.6761
1,1,0,819.479858
1,1,0,819.5976
1,1,0,819.4013
1,1,0,819.5191
1,1,0,819.5976
1,1,0,819.479858
1,1,0,819.5191
1,1,0,819.715332
1,1,0,820.107849
1,1,0,820.029358
1,1,0,820.0686
1,1,0,820.1864
1,1,0,819.8724
1,1,0,819.5976
1,1,0,819.6761
1,1,0,819.479858
1,1,0,819.440552
1,1,0,819.6761
1,1,0,819.636841
1,1,0,819.9901
1,1,0,819.6761
1,1,0,819.5191
1,1,0,819.479858
1,1,0,819.479858
1,1,0,819.4013
1,1,0,819.440552
1,1,0,819.479858
1,1,0,819.715332
1,1,0,819.4013
1,1,0,819.283569
1,1,0,819.048035
1,1,0,818.891052
1,1,0,818.8518
1,1,0,818.891052
1,1,0,819.2051
1,1,0,819.048035
1,1,0,819.048035
1,1,0,818.9303
1,1,0,818.891052
1,1,0,818.8518
1,1,0,818.812561
1,1,0,819.0088
1,1,0,818.3415
1,1,0,818.3415
1,1,0,818.812561
1,1,0,819.048035
1,1,0,819.048035
1,1,0,819.1265
1,1,0,819.283569
1,1,0,819.4013
1,1,0,819.715332
1,1,0,819.9901
1,1,0,820.225647
1,1,0,820.107849
1,1,0,820.3826
1,1,0,820.4219
1,1,0,820.225647
1,1,0,820.4219
1,1,0,820.304138
1,1,0,820.4219
1,1,0,820.6574
1,1,0,820.4611
1,1,0,820.814453
1,1,0,820.892944
1,1,0,821.0107
1,1,0,821.0499
1,1,0,821.2462
1,1,0,821.5995
1,1,0,821.560242
1,1,0,821.5995
1,1,0,821.5995
1,1,0,821.560242
1,1,0,821.7565
1,1,0,821.363953
1,1,0,821.442444
1,1,0,821.285461
1,1,0,821.442444
1,1,0,821.285461
1,1,0,821.4817
1,1,0,821.4032
1,1,0,821.874268
1,1,0,821.638733
1,1,0,821.638733
1,1,0,821.363953
1,1,0,821.638733
1,1,0,821.363953
1,1,0,821.2462
1,1,0,821.285461
1,1,0,821.4817
1,1,0,820.971436
1,1,0,820.892944
1,1,0,820.775146
1,1,0,820.8537
1,1,0,820.6574
1,1,0,820.892944
1,1,0,820.5789
1,1,0,820.5004
1,1,0,820.5004
1,1,0,820.618164
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.1864
1,1,0,820.304138
1,1,0,820.6574
1,1,0,820.6574
1,1,0,820.814453
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.3826
1,1,0,820.6574
1,1,0,820.4611
1,1,0,820.696655
1,1,0,820.4219
1,1,0,820.5789
1,1,0,820.4611
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.5789
1,1,0,820.696655
1,1,0,820.696655
1,1,0,820.5789
1,1,0,820.304138
1,1,0,820.029358
1,1,0,820.029358
1,1,0,820.0686
1,1,0,820.107849
1,1,0,820.107849
1,1,0,819.9901
1,1,0,820.1864
1,1,0,820.2649
1,1,0,820.304138
1,1,0,820.1864
1,1,0,820.304138
1,1,0,820.5004
1,1,0,820.5004
1,1,0,820.6574
1,1,0,820.696655
1,1,0,820.618164
1,1,0,820.4611
1,1,0,820.4611
1,1,0,820.618164
1,1,0,820.892944
1,1,0,820.6574
1,1,0,821.0107
1,1,0,820.814453
1,1,0,821.0107
1,1,0,820.971436
1,1,0,821.1677
1,1,0,820.814453
1,1,0,820.6574
1,1,0,820.814453
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.4611
1,1,0,820.304138
1,1,0,820.107849
1,1,0,820.225647
1,1,0,819.9901
1,1,0,820.304138
1,1,0,820.2649
1,1,0,820.304138
1,1,0,819.8724
1,1,0,819.8331
1,1,0,820.0686
1,1,0,819.9901
1,1,0,819.7938
1,1,0,819.715332
1,1,0,819.8331
1,1,0,819.8724
1,1,0,819.8724
1,1,0,820.0686
1,1,0,820.3826
1,1,0,820.696655
1,1,0,820.618164
1,1,0,820.5004
1,1,0,820.3826
1,1,0,820.5004
1,1,0,820.4219
1,1,0,820.225647
1,1,0,820.304138
1,1,0,820.304138
1,1,0,820.4611
1,1,0,820.4219
1,1,0,820.3826
1,1,0,820.5004
1,1,0,819.9901
1,1,0,820.1864
1,1,0,820.4611
1,1,0,820.225647
1,1,0,820.1864
1,1,0,820.1864
1,1,0,819.7938
1,1,0,819.7938
1,1,0,819.7938
1,1,0,820.0686
1,1,0,819.8724
1,1,0,819.8331
1,1,0,819.7938
1,1,0,819.636841
1,1,0,819.479858
1,1,0,819.479858
1,1,0,819.4013
1,1,0,819.4013
1,1,0,819.5191
1,1,0,819.5191
1,1,0,819.440552
1,1,0,819.3228
1,1,0,819.479858
1,1,0,819.6761
1,1,0,819.6761
1,1,0,819.479858
1,1,0,819.7938
1,1,0,819.6761
1,1,0,819.8331
1,1,0,819.5191
1,1,0,819.3228
1,1,0,819.5976
1,1,0,819.479858
1,1,0,819.5976
1,1,0,819.636841
1,1,0,819.9116
1,1,0,819.8724
1,1,0,820.1864
1,1,0,820.4611
1,1,0,820.696655
1,1,0,820.3826
1,1,0,820.4219
1,1,0,820.0686
1,1,0,820.225647
1,1,0,820.4219
1,1,0,820.8537
1,1,0,821.0499
1,1,0,820.971436
1,1,0,821.285461
1,1,0,821.285461
1,1,0,821.1677
1,1,0,821.0892
1,1,0,821.2462
1,1,0,821.0892
1,1,0,821.2462
1,1,0,820.8537
1,1,0,820.618164
1,1,0,820.814453
1,1,0,820.892944
1,1,0,820.8537
1,1,0,821.0499
1,1,0,820.8537
1,1,0,820.775146
1,1,0,820.5004
1,1,0,820.618164
1,1,0,820.618164
1,1,0,820.775146
1,1,0,820.618164
1,1,0,820.4611
1,1,0,820.1864
1,1,0,820.029358
1,1,0,819.9116
1,1,0,820.1864
1,1,0,819.9901
1,1,0,820.225647
1,1,0,819.9901
1,1,0,819.9116
1,1,0,819.8331
1,1,0,820.107849
1,1,0,820.029358
1,1,0,819.9901
1,1,0,819.8331
1,1,0,820.304138
1,1,0,820.225647
1,1,0,819.9901
1,1,0,819.7938
1,1,0,820.029358
1,1,0,820.304138
1,1,0,819.9901
1,1,0,819.5191
1,1,0,819.7938
1,1,0,819.9116
1,1,0,820.0686
1,1,0,820.1864
1,1,0,819.9116
1,1,0,820.029358
1,1,0,819.9901
1,1,0,819.9901
1,1,0,820.029358
1,1,0,819.6761
1,1,0,820.029358
1,1,0,819.8331
1,1,0,819.9901
1,1,0,820.107849
1,1,0,820.304138
1,1,0,820.1864
1,1,0,820.4611
1,1,0,820.225647
1,1,0,820.1864
1,1,0,820.225647
1,1,0,820.029358
1,1,0,820.0686
1,1,0,820.225647
1,1,0,819.6761
1,1,0,819.636841
1,1,0,819.8724
1,1,0,820.0686
1,1,0,820.0686
1,1,0,819.9901
1,1,0,819.7938
1,1,0,819.440552
1,1,0,819.3228
1,1,0,819.4013
1,1,0,819.5191
1,1,0,819.283569
1,1,0,819.5191
1,1,0,819.5191
1,1,0,819.5976
1,1,0,819.9116
1,1,0,820.4219
1,1,0,820.029358
1,1,0,820.0686
1,1,0,819.6761
1,1,0,819.440552
1,1,0,819.5191
1,1,0,820.0686
1,1,0,820.029358
1,1,0,820.5004
1,1,0,820.5789
1,1,0,820.775146
1,1,0,820.892944
1,1,0,820.775146
1,1,0,820.775146
1,1,0,820.8537
1,1,0,821.0107
1,1,0,821.4032
1,1,0,821.207
1,1,0,820.971436
1,1,0,820.971436
1,1,0,821.4817
1,1,0,821.5995
1,1,0,821.442444
1,1,0,821.442444
1,1,0,821.560242
1,1,0,821.4817
1,1,0,821.638733
1,1,0,821.638733
1,1,0,821.2462
1,1,0,821.4032
1,1,0,821.0892
1,1,0,820.814453
1,1,0,821.0107
1,1,0,821.1677
1,1,0,820.971436
1,1,0,821.0499
1,1,0,821.1677
1,1,0,821.2462
1,1,0,821.1677
1,1,0,821.4032
1,1,0,821.0107
1,1,0,821.363953
1,1,0,821.207
1,1,0,820.696655
1,1,0,820.618164
1,1,0,820.2649
1,1,0,820.5004
1,1,0,820.4611
1,1,0,820.8537
1,1,0,821.0499
1,1,0,820.814453
1,1,0,820.814453
1,1,0,820.5789
1,1,0,820.696655
1,1,0,820.4611
1,1,0,820.0686
1,1,0,820.107849
1,1,0,820.225647
1,1,0,820.5004
1,1,0,820.4219
1,1,0,820.4219
1,1,0,820.4611
1,1,0,820.618164
1,1,0,820.5789
1,1,0,820.6574
1,1,0,821.0107
1,1,0,821.0107
1,1,0,820.8537
1,1,0,820.971436
1,1,0,820.814453
1,1,0,820.5004
1,1,0,820.304138
1,1,0,820.814453
1,1,0,820.6574
1,1,0,820.4611
1,1,0,820.225647
1,1,0,820.225647
1,1,0,820.4219
1,1,0,820.3826
1,1,0,820.2649
1,1,0,820.4611
1,1,0,820.2649
1,1,0,820.107849
1,1,0,820.225647
1,1,0,820.107849
1,1,0,820.1864
1,1,0,819.9901
1,1,0,820.2649
1,1,0,820.2649
1,1,0,820.5004
1,1,0,820.618164
1,1,0,820.6574
1,1,0,820.618164
1,1,0,820.5789
1,1,0,820.304138
1,1,0,820.304138
1,1,0,820.3826
1,1,0,820.029358
1,1,0,819.9116
1,1,0,819.9901
1,1,0,820.0686
1,1,0,820.2649
1,1,0,820.0686
1,1,0,820.0686
1,1,0,820.029358
1,1,0,819.9901
1,1,0,820.2649
1,1,0,820.3826
1,1,0,819.9901
1,1,0,820.029358
1,1,0,820.1864
1,1,0,820.1864
1,1,0,819.8331
1,1,0,819.5976
1,1,0,819.8724
1,1,0,819.7938
1,1,0,819.5976
1,1,0,819.479858
1,1,0,819.5191
1,1,0,819.715332
1,1,0,819.479858
1,1,0,819.5191
1,1,0,819.440552
1,1,0,819.5191
1,1,0,819.715332
1,1,0,819.6761
1,1,0,819.5191
1,1,0,819.5976
1,1,0,819.283569
1,1,0,819.283569
1,1,0,819.4013
1,1,0,819.636841
1,1,0,819.440552
1,1,0,819.6761
1,1,0,819.5191
1,1,0,819.636841
1,1,0,819.5191
1,1,0,819.715332
1,1,0,819.6761
1,1,0,819.7938
1,1,0,819.8724
1,1,0,819.5976
1,1,0,819.715332
1,1,0,819.715332
1,1,0,819.8724
1,1,0,819.8724
1,1,0,819.8331
1,1,0,819.8724
1,1,0,820.0686
1,1,0,819.715332
1,1,0,819.715332
1,1,0,819.8331
1,1,0,819.9116
1,1,0,819.9116
1,1,0,820.225647
1,1,0,820.0686
1,1,0,819.8331
1,1,0,819.715332
1,1,0,819.8331
1,1,0,819.715332
1,1,0,819.636841
1,1,0,819.715332
1,1,0,819.5976
1,1,0,819.7938
1,1,0,820.107849
1,1,0,820.0686
1,1,0,819.8724
1,1,0,819.9901
1,1,0,819.6761
1,1,0,819.8331
1,1,0,819.5976
1,1,0,819.7938
1,1,0,819.9116
1,1,0,820.029358
1,1,0,819.8724
1,1,0,819.8331
1,1,0,820.107849
1,1,0,820.1864
1,1,0,820.107849
1,1,0,820.4611
1,1,0,820.6574
1,1,0,821.0892
1,1,0,820.814453
1,1,0,820.892944
1,1,0,820.814453
1,1,0,820.775146
1,1,0,820.971436
1,1,0,820.5004
1,1,0,820.892944
1,1,0,820.4611
1,1,0,820.775146
1,1,0,820.225647
1,1,0,820.0686
1,1,0,819.8331
1,1,0,819.9116
1,1,0,819.5976
1,1,0,820.0686
1,1,0,819.8724
1,1,0,819.9116
1,1,0,819.9901
1,1,0,820.029358
1,1,0,819.8724
1,1,0,819.8331
1,1,0,819.4013
1,1,0,819.3228
1,1,0,819.3228
1,1,0,819.4013
1,1,0,819.283569
1,1,0,819.4013
1,1,0,819.715332
1,1,0,819.7938
1,1,0,819.7938
1,1,0,819.8331
1,1,0,819.7938
1,1,0,820.225647
1,1,0,820.2649
1,1,0,820.1864
1,1,0,820.107849
1,1,0,820.304138
1,1,0,820.2649
1,1,0,820.6574
1,1,0,820.775146
1,1,0,820.892944
1,1,0,820.696655
1,1,0,820.8537
1,1,0,820.4219
1,1,0,820.0686
1,1,0,819.7938
1,1,0,819.7938
1,1,0,820.029358
1,1,0,820.029358
1,1,0,820.029358
1,1,0,819.9901
1,1,0,819.9901
1,1,0,820.107849
1,1,0,820.4219
1,1,0,820.775146
1,1,0,820.4219
1,1,0,820.618164
1,1,0,820.775146
1,1,0,820.775146
1,1,0,820.8537
1,1,0,820.029358
1,1,0,820.1864
1,1,0,820.4611
1,1,0,820.5789
1,1,0,820.5789
1,1,0,820.4611
1,1,0,820.696655
1,1,0,820.971436
1,1,0,820.892944
1,1,0,820.971436
1,1,0,821.0107
1,1,0,821.207
1,1,0,820.971436
1,1,0,820.971436
1,1,0,821.0107
1,1,0,820.971436
1,1,0,820.5789
1,1,0,820.618164
1,1,0,820.304138
1,1,0,820.4611
1,1,0,820.2649
1,1,0,820.3826
1,1,0,820.3826
1,1,0,820.5789
1,1,0,820.5004
1,1,0,820.3826
1,1,0,820.304138
1,1,0,820.225647
1,1,0,820.107849
1,1,0,820.107849
1,1,0,820.304138
1,1,0,820.2649
1,1,0,820.3826
1,1,0,820.4219
1,1,0,820.775146
1,1,0,820.892944
1,1,0,820.696655
1,1,0,821.285461
1,1,0,821.2462
1,1,0,821.207
1,1,0,821.0499
