"is_attack","P203","P205","MV201","AIT201","AIT202","AIT203","FIT201"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,2,2,2,"GT 128.5087125","GT 8.9337995","GT 235.8625945","GT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
0,1,1,1,"GT 128.5087125","GT 8.9337995","GT 235.8625945","LT 2.316278455"
